Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(rad)
36.82,toyota.prius,0.0,0.92908
36.92,toyota.prius,0.0,0.92908
37.02,toyota.prius,0.0,0.92908
37.12,toyota.prius,0.0,0.92908
37.22,toyota.prius,0.0,0.92908
37.32,toyota.prius,0.0,0.92908
37.43,toyota.prius,0.0,0.92908
37.53,toyota.prius,0.0,0.92908
37.63,toyota.prius,0.0,0.92908
37.73,toyota.prius,0.0,0.92908
37.83,toyota.prius,0.0,0.92908
37.93,toyota.prius,0.0,0.92908
38.04,toyota.prius,0.0,0.92908
38.14,toyota.prius,0.0,0.92908
38.24,toyota.prius,0.0,0.92908
38.34,toyota.prius,0.0,0.92908
38.44,toyota.prius,0.0,0.92908
38.54,toyota.prius,0.0,0.92908
38.65,toyota.prius,0.0,0.92908
38.75,toyota.prius,0.0,0.92908
38.85,toyota.prius,0.0,0.92908
38.95,toyota.prius,0.0,0.92908
39.05,toyota.prius,0.0,0.92908
39.15,toyota.prius,0.0,0.92908
39.26,toyota.prius,0.0,0.92908
39.36,toyota.prius,0.0,0.92908
39.46,toyota.prius,0.0,0.92908
39.56,toyota.prius,0.0,0.92908
39.66,toyota.prius,0.0,0.92908
39.76,toyota.prius,0.0,0.92908
39.87,toyota.prius,0.0,0.92908
39.97,toyota.prius,0.0,0.92908
40.07,toyota.prius,0.0,0.92908
40.17,toyota.prius,0.0,0.92908
40.27,toyota.prius,0.0,0.92908
40.37,toyota.prius,0.0,0.92908
40.48,toyota.prius,0.0,0.92908
40.58,toyota.prius,0.0,0.92908
40.68,toyota.prius,0.0,0.92908
40.78,toyota.prius,0.0,0.92908
40.88,toyota.prius,0.0,0.92908
40.99,toyota.prius,0.0,0.92908
41.09,toyota.prius,0.0,0.92908
41.19,toyota.prius,0.0,0.92908
41.29,toyota.prius,0.0,0.92908
41.39,toyota.prius,0.0,0.92908
41.49,toyota.prius,0.0,0.92908
41.59,toyota.prius,0.0,0.92908
41.7,toyota.prius,0.0,0.92908
41.8,toyota.prius,0.0,0.92908
41.9,toyota.prius,0.0,0.92908
42.0,toyota.prius,0.0,0.92908
42.1,toyota.prius,0.0,0.92908
42.2,toyota.prius,0.0,0.92908
42.3,toyota.prius,0.0,0.92908
42.41,toyota.prius,0.0,0.92908
42.51,toyota.prius,0.0,0.92908
42.61,toyota.prius,0.0,0.92908
42.71,toyota.prius,0.0,0.92908
42.81,toyota.prius,0.0,0.92908
42.92,toyota.prius,0.0,0.92908
43.02,toyota.prius,0.0,0.92908
43.12,toyota.prius,0.0,0.92908
43.22,toyota.prius,0.0,0.92908
43.32,toyota.prius,0.0,0.92908
43.42,toyota.prius,0.0,0.92908
43.53,toyota.prius,0.0,0.92908
43.63,toyota.prius,0.0,0.92908
43.73,toyota.prius,0.0,0.92908
43.83,toyota.prius,0.0,0.92908
43.93,toyota.prius,0.0,0.92908
44.03,toyota.prius,0.0,0.92908
44.14,toyota.prius,0.0,0.92908
44.24,toyota.prius,0.0,0.92908
44.34,toyota.prius,0.0,0.92908
44.44,toyota.prius,0.0,0.92908
44.54,toyota.prius,0.0,0.92908
44.64,toyota.prius,0.0,0.92908
44.75,toyota.prius,0.0,0.92908
44.85,toyota.prius,0.0,0.92908
44.95,toyota.prius,0.0,0.92908
45.05,toyota.prius,0.0,0.92908
45.15,toyota.prius,0.0,0.92908
45.25,toyota.prius,0.0,0.92908
45.36,toyota.prius,0.0,0.92908
45.46,toyota.prius,0.0,0.92908
45.56,toyota.prius,0.0,0.92908
45.66,toyota.prius,0.0,0.92908
45.76,toyota.prius,0.0,0.92908
45.87,toyota.prius,0.0,0.92908
45.97,toyota.prius,0.0,0.92908
46.07,toyota.prius,0.0,0.92908
46.17,toyota.prius,0.0,0.92908
46.27,toyota.prius,0.0,0.92908
46.37,toyota.prius,0.0,0.92908
46.47,toyota.prius,0.0,0.92908
46.58,toyota.prius,0.0,0.92908
46.68,toyota.prius,0.0,0.92908
46.78,toyota.prius,0.0,0.92908
46.88,toyota.prius,0.0,0.92908
46.98,toyota.prius,0.0,0.92908
47.08,toyota.prius,0.0,0.92908
47.19,toyota.prius,0.0,0.92908
47.29,toyota.prius,0.0,0.92908
47.39,toyota.prius,0.0,0.92908
47.49,toyota.prius,0.0,0.92908
47.59,toyota.prius,0.0,0.92908
47.69,toyota.prius,0.0,0.92908
47.8,toyota.prius,0.0,0.92908
47.9,toyota.prius,0.0,0.92908
48.0,toyota.prius,0.0,0.92908
48.1,toyota.prius,0.0,0.92908
48.2,toyota.prius,0.0,0.92908
48.3,toyota.prius,0.0,0.92908
48.41,toyota.prius,0.0,0.92908
48.51,toyota.prius,0.0,0.92908
48.61,toyota.prius,0.0,0.92908
48.71,toyota.prius,0.0,0.92908
48.81,toyota.prius,0.0,0.92908
48.91,toyota.prius,0.0,0.92908
49.02,toyota.prius,0.0,0.92908
49.12,toyota.prius,0.0,0.92908
49.22,toyota.prius,0.0,0.92908
49.32,toyota.prius,0.0,0.92908
49.42,toyota.prius,0.0,0.92908
49.52,toyota.prius,0.0,0.92908
49.62,toyota.prius,0.0,0.92908
49.73,toyota.prius,0.0,0.92908
49.83,toyota.prius,0.0,0.92908
49.93,toyota.prius,0.0,0.92908
50.03,toyota.prius,0.0,0.92908
50.13,toyota.prius,0.0,0.92908
50.23,toyota.prius,0.0,0.92908
50.34,toyota.prius,0.0,0.92908
50.44,toyota.prius,0.0,0.92908
50.54,toyota.prius,0.0,0.92908
50.64,toyota.prius,0.0,0.92908
50.74,toyota.prius,0.0,0.92908
50.84,toyota.prius,0.0,0.92908
50.95,toyota.prius,0.0,0.92908
51.05,toyota.prius,0.0,0.92908
51.15,toyota.prius,0.0,0.92908
51.25,toyota.prius,0.0,0.92908
51.35,toyota.prius,0.0,0.92908
51.45,toyota.prius,0.0,0.92908
51.56,toyota.prius,0.0,0.92908
51.66,toyota.prius,0.0,0.92908
51.76,toyota.prius,0.0,0.92908
51.86,toyota.prius,0.0,0.92908
51.96,toyota.prius,0.0,0.92908
52.06,toyota.prius,0.0,0.92908
52.16,toyota.prius,0.0,0.92908
52.27,toyota.prius,0.0,0.92908
52.37,toyota.prius,0.0,0.92908
52.47,toyota.prius,0.0,0.92908
52.57,toyota.prius,0.0,0.92908
52.67,toyota.prius,0.0,0.92908
52.78,toyota.prius,0.0,0.92908
52.88,toyota.prius,0.0,0.92908
52.98,toyota.prius,0.0,0.92908
53.08,toyota.prius,0.0,0.92908
53.18,toyota.prius,0.0,0.92908
53.28,toyota.prius,0.0,0.92908
53.38,toyota.prius,0.0,0.92908
53.49,toyota.prius,0.0,0.92908
53.59,toyota.prius,0.0,0.92908
53.69,toyota.prius,0.0,0.92908
53.79,toyota.prius,0.0,0.92908
53.89,toyota.prius,0.0,0.92908
53.99,toyota.prius,0.0,0.92908
54.1,toyota.prius,0.0,0.92908
54.2,toyota.prius,0.0,0.92908
54.3,toyota.prius,0.0,0.92908
54.4,toyota.prius,0.0,0.92908
54.5,toyota.prius,0.0,0.92908
