timestamp, desired_lat, desired_lon, desired_heading, current_lat, current_lon, current_speed, current_heading, travel_distance, calculated_distance, calculated_distance_next, starting_index, selected_index
1745894959.8651786,41.7046931743006,-87.9918800222216,2.22343169395766,41.704692373180194,-87.99183331935728,14.114050712759068,0.4558543490869086,1.422313223567796,430.20152507561784,430.5707293528189,2372,2372
1745894959.9647853,41.7047081016786,-87.991879397103,1.61604196753206,41.704705135724055,-87.99183306759761,14.252945281448975,2.191066842575557,1.4186429561334486,431.86009439235613,432.1402910729992,2377,2377
1745894960.064918,41.7047081016786,-87.991879397103,1.61604196753206,41.704705135724055,-87.99183306759761,14.252945281448975,2.191066842575557,1.42599658943925,431.86009439235613,432.1402910729992,2377,2377
1745894960.1656632,41.7047212392818,-87.9918793351443,1.17169622039236,41.704718002997765,-87.9918322723134,14.393080375028982,3.706655723880356,1.4480571881901574,433.320575759824,433.5174744420964,2383,2383
1745894960.265283,41.7047212392818,-87.9918793351443,1.17169622039236,41.704718002997765,-87.9918322723134,14.393080375028982,3.706655723880356,1.433068056482459,433.320575759824,433.5174744420964,2383,2383
1745894960.3655496,41.7047212392818,-87.9918793351443,1.17169622039236,41.704718002997765,-87.9918322723134,14.393080375028982,3.706655723880356,1.4422372322889996,433.320575759824,433.5174744420964,2383,2383
1745894960.4655676,41.704733850479,-87.9918791441154,0.906550197803165,41.704730908104096,-87.9918310610485,14.373800976644471,4.647640213662434,1.4362101262810123,434.72233573646446,434.83322241712307,2392,2392
1745894960.5655928,41.704733850479,-87.9918791441154,0.906550197803165,41.704730908104096,-87.9918310610485,14.373800976644471,4.647640213662434,1.4369503542213224,434.72233573646446,434.83322241712307,2392,2392
1745894960.6660316,41.704733850479,-87.9918791441154,0.906550197803165,41.704730908104096,-87.9918310610485,14.373800976644471,4.647640213662434,1.4428344809505482,434.72233573646446,434.83322241712307,2392,2392
1745894960.766271,41.7047472770502,-87.9918791162058,0.647100713064323,41.704743752342495,-87.99182963362237,14.323303607242803,4.7602042925051835,1.4330632072118297,436.21500155630946,436.28909986499394,2416,2416
1745894960.8661878,41.7047472770502,-87.9918791162058,0.647100713064323,41.704743752342495,-87.99182963362237,14.323303607242803,4.7602042925051835,1.430180996422027,436.21500155630946,436.28909986499394,2416,2416
1745894960.9664686,41.7047613846526,-87.9918788712629,0.710242930455035,41.70475655216305,-87.991828263599,14.270604037511756,4.157039678411466,1.4297741397560813,437.783050039382,438.1207630220449,2425,2425
1745894961.0665667,41.7047613846526,-87.9918788712629,0.710242930455035,41.70475655216305,-87.991828263599,14.270604037511756,4.157039678411466,1.427654458799391,437.783050039382,438.1207630220449,2425,2425
1745894961.166712,41.7047613846526,-87.9918788712629,0.710242930455035,41.70475655216305,-87.991828263599,14.270604037511756,4.157039678411466,1.4282941057012493,437.783050039382,438.1207630220449,2425,2425
1745894961.2667987,41.7047748002514,-87.9918786480784,0.709967375010707,41.704769314694175,-87.9918271334003,14.215447806481613,3.0423385051568106,1.4218077846530648,439.2742029299482,439.6467785098516,2429,2429
1745894961.3669844,41.7047748002514,-87.9918786480784,0.709967375010707,41.704769314694175,-87.9918271334003,14.215447806481613,3.0423385051568106,1.4233363259702234,439.2742029299482,439.6467785098516,2429,2429
1745894961.4670675,41.7047748002514,-87.9918786480784,0.709967375010707,41.704769314694175,-87.9918271334003,14.215447806481613,3.0423385051568106,1.4218281200142688,439.2742029299482,439.6467785098516,2429,2429
