Time,VehicleType,VehicleSpeed,Grade
164.06,vehicle.nissan.micra,2.505778902372044,0.0
164.1,vehicle.nissan.micra,2.505778902372044,0.0
164.25,vehicle.nissan.micra,3.312472641696518,0.0
164.38,vehicle.nissan.micra,4.106621144954875,0.0
164.47,vehicle.nissan.micra,4.376637528956529,0.0
164.51,vehicle.nissan.micra,4.645473281787938,0.0
164.6,vehicle.nissan.micra,5.15559895099479,0.0
164.74,vehicle.nissan.micra,5.6572573041388345,0.0
164.84,vehicle.nissan.micra,6.104274208155711,0.0
164.99,vehicle.nissan.micra,6.131254693002209,0.0
165.04,vehicle.nissan.micra,6.094835448238835,0.0
165.17,vehicle.nissan.micra,5.892028436528149,0.0
165.28,vehicle.nissan.micra,4.730467147842342,0.0
165.37,vehicle.nissan.micra,3.0922231198384043,0.0
165.46,vehicle.nissan.micra,2.129244881704767,0.0
165.55,vehicle.nissan.micra,1.418488243634496,0.0
165.65,vehicle.nissan.micra,0.1506946728268873,0.0
165.78,vehicle.nissan.micra,0.010681952496123165,0.0
165.87,vehicle.nissan.micra,0.015632438854315606,0.0
165.96,vehicle.nissan.micra,0.017025285805782883,0.0
166.05,vehicle.nissan.micra,0.04078686731757795,0.0
166.1,vehicle.nissan.micra,0.05786039961010849,0.0
166.27,vehicle.nissan.micra,0.07858150037292878,0.0
166.36,vehicle.nissan.micra,0.07695031626924417,0.0
166.4,vehicle.nissan.micra,0.07235497489711598,0.0
166.58,vehicle.nissan.micra,0.01853101378780649,0.0
166.68,vehicle.nissan.micra,0.023256663511948106,0.0
166.77,vehicle.nissan.micra,0.15859980985802946,0.0
166.81,vehicle.nissan.micra,0.2346823251912765,0.0
166.98,vehicle.nissan.micra,0.30196627233340206,0.0
167.07,vehicle.nissan.micra,0.2714568729664075,0.0
167.15,vehicle.nissan.micra,0.20664315333659714,0.0
167.27,vehicle.nissan.micra,0.14335622883530072,0.0
167.32,vehicle.nissan.micra,0.11263860723299525,0.0
167.48,vehicle.nissan.micra,0.27963237320315126,0.0
167.57,vehicle.nissan.micra,0.7275869564681156,0.0
167.66,vehicle.nissan.micra,0.9830194566930115,0.0
167.75,vehicle.nissan.micra,1.4993275040052996,0.0
167.85,vehicle.nissan.micra,1.9759511745063725,0.0
167.98,vehicle.nissan.micra,2.753395135492239,0.0
168.07,vehicle.nissan.micra,2.9959023390019763,0.0
168.16,vehicle.nissan.micra,3.5183904660003584,0.0
168.25,vehicle.nissan.micra,4.062883007340814,0.0
168.3,vehicle.nissan.micra,4.329567363016258,0.0
168.47,vehicle.nissan.micra,5.063949033743181,0.0
168.52,vehicle.nissan.micra,5.275868612860703,0.0
168.66,vehicle.nissan.micra,5.794245703743585,0.0
168.75,vehicle.nissan.micra,6.20684321230213,0.0
168.85,vehicle.nissan.micra,6.712443309294332,0.0
168.9,vehicle.nissan.micra,6.994096595935425,0.0
169.09,vehicle.nissan.micra,6.955889896158827,0.0
169.14,vehicle.nissan.micra,6.894092233631753,0.0
169.28,vehicle.nissan.micra,6.837006624107973,0.0
169.32,vehicle.nissan.micra,6.812870337853917,0.0
169.45,vehicle.nissan.micra,6.888931538716627,0.0
169.5,vehicle.nissan.micra,7.329152521319208,0.0
169.65,vehicle.nissan.micra,8.487749985109117,0.0
169.75,vehicle.nissan.micra,9.144095800036217,0.0
169.88,vehicle.nissan.micra,9.750519504851834,0.0
169.93,vehicle.nissan.micra,10.057656027229012,0.0
170.06,vehicle.nissan.micra,10.55849051259776,0.0
170.15,vehicle.nissan.micra,10.661990301422916,0.0
170.23,vehicle.nissan.micra,10.619072179705931,0.0
170.38,vehicle.nissan.micra,10.243643809158561,0.0
170.48,vehicle.nissan.micra,9.822790273998411,0.0
170.52,vehicle.nissan.micra,9.58898390665626,0.0
170.6,vehicle.nissan.micra,9.334273095160148,0.0
170.74,vehicle.nissan.micra,8.76540149531825,0.0
170.83,vehicle.nissan.micra,8.200410383206622,0.0
170.94,vehicle.nissan.micra,7.697844264230836,0.0
171.03,vehicle.nissan.micra,7.652634611182054,0.0
171.15,vehicle.nissan.micra,7.570293642966394,0.0
171.29,vehicle.nissan.micra,7.5194663741039705,0.0
171.34,vehicle.nissan.micra,7.493921665699205,0.0
171.44,vehicle.nissan.micra,7.441673677133314,0.0
171.57,vehicle.nissan.micra,6.625651131795612,0.0
171.66,vehicle.nissan.micra,5.727140904645176,0.0
171.75,vehicle.nissan.micra,5.429617137936725,0.0
171.84,vehicle.nissan.micra,5.029291566681312,0.0
171.97,vehicle.nissan.micra,4.825981185350628,0.0
172.07,vehicle.nissan.micra,4.850746642827645,0.0
172.15,vehicle.nissan.micra,4.912594545296193,0.0
172.23,vehicle.nissan.micra,5.133065307585872,0.0
172.37,vehicle.nissan.micra,5.381325405553433,0.0
172.46,vehicle.nissan.micra,5.71194552318264,0.0
172.56,vehicle.nissan.micra,6.133585112024213,0.0
172.65,vehicle.nissan.micra,6.274878390644338,0.0
172.7,vehicle.nissan.micra,6.515517318493202,0.0
172.86,vehicle.nissan.micra,7.19331064919653,0.0
172.95,vehicle.nissan.micra,7.420013760785042,0.0
173.0,vehicle.nissan.micra,7.649950077868123,0.0
173.14,vehicle.nissan.micra,7.551156387631918,0.0
173.27,vehicle.nissan.micra,7.468558901116805,0.0
173.36,vehicle.nissan.micra,7.388969920237321,0.0
173.45,vehicle.nissan.micra,7.355490028944298,0.0
173.54,vehicle.nissan.micra,7.669151216609871,0.0
173.73,vehicle.nissan.micra,8.234725080405328,0.0
173.77,vehicle.nissan.micra,8.226457728894815,0.0
173.82,vehicle.nissan.micra,8.15392453276567,0.0
173.95,vehicle.nissan.micra,7.83581145606355,0.0
174.05,vehicle.nissan.micra,7.461810244774959,0.0
174.14,vehicle.nissan.micra,7.253741427414887,0.0
174.23,vehicle.nissan.micra,6.864468593112066,0.0
174.37,vehicle.nissan.micra,6.538482578924079,0.0
174.41,vehicle.nissan.micra,6.40548395547169,0.0
174.57,vehicle.nissan.micra,6.091890086363554,0.0
174.66,vehicle.nissan.micra,6.012497520762276,0.0
174.74,vehicle.nissan.micra,5.93176690770103,0.0
174.85,vehicle.nissan.micra,5.893828386757014,0.0
174.94,vehicle.nissan.micra,5.904511815719839,0.0
175.05,vehicle.nissan.micra,5.998822759972455,0.0
175.19,vehicle.nissan.micra,6.165787826648949,0.0
175.29,vehicle.nissan.micra,6.470114512798374,0.0
175.35,vehicle.nissan.micra,6.577545169360108,0.0
175.44,vehicle.nissan.micra,6.924073066457631,0.0
175.54,vehicle.nissan.micra,6.9472860223989485,0.0
175.64,vehicle.nissan.micra,6.866623867253544,0.0
175.79,vehicle.nissan.micra,6.788589432798046,0.0
175.88,vehicle.nissan.micra,6.704157185868174,0.0
175.97,vehicle.nissan.micra,6.658990457199656,0.0
176.06,vehicle.nissan.micra,7.0030735640151605,0.0
176.15,vehicle.nissan.micra,7.261815355853713,0.0
176.24,vehicle.nissan.micra,7.808316551119197,0.0
176.33,vehicle.nissan.micra,8.337555893444264,0.0
176.47,vehicle.nissan.micra,8.900685194558816,0.0
176.56,vehicle.nissan.micra,9.36615878701399,0.0
176.65,vehicle.nissan.micra,9.642599322600338,0.0
176.7,vehicle.nissan.micra,9.900951701977892,0.0
176.86,vehicle.nissan.micra,10.698306652480145,0.0
177.01,vehicle.nissan.micra,11.484188879146505,0.0
177.05,vehicle.nissan.micra,11.729276857807152,0.0
177.16,vehicle.nissan.micra,11.951403780295674,0.0
177.22,vehicle.nissan.micra,12.226105576053026,0.0
177.31,vehicle.nissan.micra,12.708893171542027,0.0
177.44,vehicle.nissan.micra,13.156423379583371,0.0
177.53,vehicle.nissan.micra,13.232075565814897,0.0
177.63,vehicle.nissan.micra,13.185519666435853,0.0
177.75,vehicle.nissan.micra,13.029130977980808,0.0
177.88,vehicle.nissan.micra,12.94764316088339,0.0
177.93,vehicle.nissan.micra,12.911189390034535,0.0
178.07,vehicle.nissan.micra,12.810617338297027,0.0
178.1,vehicle.nissan.micra,12.608854084749975,0.0
178.25,vehicle.nissan.micra,10.47636210148776,0.0
178.34,vehicle.nissan.micra,9.634323687125722,0.0
178.47,vehicle.nissan.micra,6.897584449490754,0.0
178.51,vehicle.nissan.micra,6.897584449490754,0.0
178.68,vehicle.nissan.micra,4.260844231085986,0.0
178.74,vehicle.nissan.micra,3.7036950487278855,0.0
178.89,vehicle.nissan.micra,3.5003273451486288,0.0
178.94,vehicle.nissan.micra,3.4433941358968747,0.0
179.0,vehicle.nissan.micra,3.3934450853101654,0.0
179.21,vehicle.nissan.micra,3.205855535223768,0.0
179.25,vehicle.nissan.micra,3.174389958036885,0.0
179.3,vehicle.nissan.micra,3.174389958036885,0.0
179.48,vehicle.nissan.micra,3.0281231265578845,0.0
179.53,vehicle.nissan.micra,3.0281231265578845,0.0
179.62,vehicle.nissan.micra,2.9875275429389605,0.0
179.76,vehicle.nissan.micra,2.962673971292816,0.0
179.85,vehicle.nissan.micra,2.9154926992579093,0.0
179.97,vehicle.nissan.micra,2.886650989108841,0.0
180.06,vehicle.nissan.micra,2.7228871267378376,0.0
180.15,vehicle.nissan.micra,2.655634414544534,0.0
180.28,vehicle.nissan.micra,2.633837241896769,0.0
180.32,vehicle.nissan.micra,2.633837241896769,0.0
180.41,vehicle.nissan.micra,2.7243799171795793,0.0
180.56,vehicle.nissan.micra,2.883174263356971,0.0
180.65,vehicle.nissan.micra,3.038360938176937,0.0
180.75,vehicle.nissan.micra,3.242825069115079,0.0
180.8,vehicle.nissan.micra,3.358141589446432,0.0
180.95,vehicle.nissan.micra,3.6677365456280038,0.0
181.08,vehicle.nissan.micra,4.078758484006939,0.0
181.17,vehicle.nissan.micra,4.232618723959543,0.0
181.26,vehicle.nissan.micra,4.633798634627057,0.0
181.36,vehicle.nissan.micra,4.810118440888699,0.0
181.45,vehicle.nissan.micra,5.163387045660791,0.0
181.55,vehicle.nissan.micra,5.7031871076154905,0.0
181.7,vehicle.nissan.micra,6.490268207923376,0.0
181.7,vehicle.nissan.micra,6.490268207923376,0.0
181.89,vehicle.nissan.micra,7.27804400994659,0.0
181.94,vehicle.nissan.micra,7.581236492051637,0.0
182.08,vehicle.nissan.micra,8.445722883851703,0.0
182.18,vehicle.nissan.micra,8.424499237792293,0.0
182.22,vehicle.nissan.micra,8.415276282941772,0.0
182.37,vehicle.nissan.micra,8.394648978839852,0.0
182.41,vehicle.nissan.micra,8.370838495976463,0.0
182.56,vehicle.nissan.micra,8.306192761368232,0.0
182.65,vehicle.nissan.micra,8.50988144838186,0.0
182.7,vehicle.nissan.micra,8.79510779806381,0.0
182.85,vehicle.nissan.micra,9.55511902879468,0.0
182.94,vehicle.nissan.micra,10.051611163938777,0.0
183.07,vehicle.nissan.micra,10.564776003776077,0.0
183.14,vehicle.nissan.micra,10.798311287300717,0.0
183.2,vehicle.nissan.micra,11.060125824551335,0.0
183.34,vehicle.nissan.micra,11.768643250388905,0.0
183.48,vehicle.nissan.micra,12.236910238938748,0.0
183.55,vehicle.nissan.micra,12.640104238053858,0.0
183.64,vehicle.nissan.micra,12.710199188501038,0.0
183.73,vehicle.nissan.micra,12.656317164646218,0.0
183.86,vehicle.nissan.micra,12.48989214406922,0.0
183.95,vehicle.nissan.micra,12.247348422352108,0.0
184.04,vehicle.nissan.micra,12.089685079315112,0.0
184.14,vehicle.nissan.micra,11.844701857691701,0.0
184.24,vehicle.nissan.micra,11.373261242853633,0.0
184.35,vehicle.nissan.micra,9.713406389177255,0.0
184.44,vehicle.nissan.micra,8.09391444467858,0.0
184.55,vehicle.nissan.micra,6.178358338354541,0.0
184.67,vehicle.nissan.micra,4.878810705704801,0.0
184.77,vehicle.nissan.micra,4.712384416309423,0.0
184.85,vehicle.nissan.micra,4.28267132924611,0.0
184.93,vehicle.nissan.micra,3.515564864527133,0.0
185.04,vehicle.nissan.micra,0.9985948914166441,0.0
185.13,vehicle.nissan.micra,0.20363017194069014,0.0
185.22,vehicle.nissan.micra,0.13662382647612392,0.0
185.39,vehicle.nissan.micra,0.04573985776298593,0.0
185.45,vehicle.nissan.micra,0.043353213745533456,0.0
185.54,vehicle.nissan.micra,0.11843032572231864,0.0
185.66,vehicle.nissan.micra,0.12259045078190774,0.0
185.71,vehicle.nissan.micra,0.19484831545204528,0.0
185.8,vehicle.nissan.micra,0.21998253498126422,0.0
185.9,vehicle.nissan.micra,0.3447054022891648,0.0
186.02,vehicle.nissan.micra,0.525035471462116,0.0
186.22,vehicle.nissan.micra,0.7180200769074749,0.0
186.27,vehicle.nissan.micra,0.7134355707212053,0.0
186.32,vehicle.nissan.micra,0.7087673440148586,0.0
186.48,vehicle.nissan.micra,0.6943545825070611,0.0
186.53,vehicle.nissan.micra,0.6899273448532088,0.0
186.6,vehicle.nissan.micra,0.6851161418799839,0.0
186.78,vehicle.nissan.micra,1.2798529356220327,0.0
186.87,vehicle.nissan.micra,1.5189574355770437,0.0
186.97,vehicle.nissan.micra,2.018663274653231,0.0
187.01,vehicle.nissan.micra,2.236166521326409,0.0
187.14,vehicle.nissan.micra,2.7842333807889506,0.0
187.25,vehicle.nissan.micra,3.43014865422205,0.0
187.36,vehicle.nissan.micra,4.038493731857431,0.0
187.42,vehicle.nissan.micra,4.34001151885994,0.0
187.5,vehicle.nissan.micra,4.966336827988845,0.0
187.72,vehicle.nissan.micra,6.266365269087847,0.0
187.76,vehicle.nissan.micra,6.266365269087847,0.0
187.88,vehicle.nissan.micra,7.11197134502525,0.0
187.9,vehicle.nissan.micra,7.11197134502525,0.0
188.06,vehicle.nissan.micra,7.240517816049829,0.0
188.15,vehicle.nissan.micra,7.079673570843038,0.0
188.24,vehicle.nissan.micra,5.998589443617925,0.0
188.33,vehicle.nissan.micra,4.085342540243126,0.0
188.42,vehicle.nissan.micra,3.2435300244156253,0.0
188.55,vehicle.nissan.micra,0.6507564858419311,0.0
188.67,vehicle.nissan.micra,0.005172893764649587,0.0
188.76,vehicle.nissan.micra,0.004440142810960132,0.0
188.85,vehicle.nissan.micra,0.004363688140305545,0.0
188.98,vehicle.nissan.micra,0.001432597230457793,0.0
189.0,vehicle.nissan.micra,0.001432597230457793,0.0
189.15,vehicle.nissan.micra,0.001259945463841309,0.0
189.29,vehicle.nissan.micra,0.0,0.0
189.33,vehicle.nissan.micra,0.0,0.0
189.4,vehicle.nissan.micra,0.0,0.0
189.54,vehicle.nissan.micra,0.0,0.0
189.64,vehicle.nissan.micra,0.0,0.0
189.73,vehicle.nissan.micra,0.0,0.0
189.87,vehicle.nissan.micra,0.0,0.0
189.97,vehicle.nissan.micra,0.0,0.0
190.01,vehicle.nissan.micra,0.0,0.0
190.14,vehicle.nissan.micra,0.0,0.0
190.28,vehicle.nissan.micra,0.0,0.0
190.32,vehicle.nissan.micra,0.0,0.0
190.45,vehicle.nissan.micra,0.0,0.0
190.5,vehicle.nissan.micra,0.0,0.0
190.66,vehicle.nissan.micra,0.0,0.0
190.75,vehicle.nissan.micra,0.0,0.0
190.87,vehicle.nissan.micra,0.0,0.0
190.92,vehicle.nissan.micra,0.0,0.0
191.08,vehicle.nissan.micra,0.0,0.0
191.17,vehicle.nissan.micra,0.0,0.0
191.26,vehicle.nissan.micra,0.0,0.0
191.31,vehicle.nissan.micra,0.0,0.0
191.41,vehicle.nissan.micra,0.0,0.0
191.54,vehicle.nissan.micra,0.0,0.0
191.63,vehicle.nissan.micra,0.0,0.0
191.75,vehicle.nissan.micra,0.0,0.0
191.86,vehicle.nissan.micra,0.0,0.0
191.95,vehicle.nissan.micra,0.0,0.0
192.05,vehicle.nissan.micra,0.0,0.0
192.14,vehicle.nissan.micra,0.0,0.0
192.23,vehicle.nissan.micra,0.0,0.0
192.37,vehicle.nissan.micra,0.0,0.0
192.41,vehicle.nissan.micra,0.0,0.0
192.55,vehicle.nissan.micra,0.0,0.0
192.64,vehicle.nissan.micra,0.0,0.0
192.74,vehicle.nissan.micra,0.0,0.0
192.91,vehicle.nissan.micra,0.0,0.0
192.95,vehicle.nissan.micra,0.0,0.0
193.09,vehicle.nissan.micra,0.0,0.0
193.13,vehicle.nissan.micra,0.0,0.0
193.26,vehicle.nissan.micra,0.0,0.0
193.31,vehicle.nissan.micra,0.0,0.0
193.49,vehicle.nissan.micra,0.0,0.0
193.54,vehicle.nissan.micra,0.0,0.0
193.63,vehicle.nissan.micra,0.0,0.0
193.77,vehicle.nissan.micra,0.0,0.0
193.86,vehicle.nissan.micra,0.0,0.0
193.95,vehicle.nissan.micra,0.0,0.0
194.04,vehicle.nissan.micra,0.0,0.0
194.1,vehicle.nissan.micra,0.0,0.0
194.26,vehicle.nissan.micra,0.0,0.0
194.35,vehicle.nissan.micra,0.0,0.0
194.45,vehicle.nissan.micra,0.0,0.0
194.58,vehicle.nissan.micra,0.0,0.0
194.62,vehicle.nissan.micra,0.0,0.0
194.76,vehicle.nissan.micra,0.0,0.0
194.85,vehicle.nissan.micra,0.0,0.0
194.95,vehicle.nissan.micra,0.0,0.0
195.04,vehicle.nissan.micra,0.0,0.0
195.17,vehicle.nissan.micra,0.0,0.0
195.26,vehicle.nissan.micra,0.0,0.0
195.38,vehicle.nissan.micra,0.0,0.0
195.48,vehicle.nissan.micra,0.0,0.0
195.53,vehicle.nissan.micra,0.0,0.0
195.65,vehicle.nissan.micra,0.0,0.0
195.77,vehicle.nissan.micra,0.0,0.0
195.86,vehicle.nissan.micra,0.0,0.0
195.95,vehicle.nissan.micra,0.0,0.0
196.05,vehicle.nissan.micra,0.0,0.0
196.14,vehicle.nissan.micra,0.0,0.0
196.24,vehicle.nissan.micra,0.0,0.0
196.3,vehicle.nissan.micra,0.0,0.0
196.45,vehicle.nissan.micra,0.0,0.0
196.59,vehicle.nissan.micra,0.0,0.0
196.68,vehicle.nissan.micra,0.0,0.0
196.73,vehicle.nissan.micra,0.0,0.0
196.83,vehicle.nissan.micra,0.0,0.0
196.94,vehicle.nissan.micra,0.0,0.0
197.04,vehicle.nissan.micra,0.0,0.0
197.1,vehicle.nissan.micra,0.0,0.0
197.27,vehicle.nissan.micra,0.0,0.0
197.37,vehicle.nissan.micra,0.0,0.0
197.41,vehicle.nissan.micra,0.0,0.0
197.54,vehicle.nissan.micra,0.0,0.0
197.63,vehicle.nissan.micra,0.0,0.0
197.72,vehicle.nissan.micra,0.0,0.0
197.85,vehicle.nissan.micra,0.0,0.0
197.94,vehicle.nissan.micra,0.0,0.0
198.03,vehicle.nissan.micra,0.0,0.0
198.12,vehicle.nissan.micra,0.0,0.0
198.21,vehicle.nissan.micra,0.0,0.0
198.34,vehicle.nissan.micra,0.0,0.0
198.48,vehicle.nissan.micra,0.0,0.0
198.52,vehicle.nissan.micra,0.0,0.0
198.72,vehicle.nissan.micra,0.0,0.0
198.72,vehicle.nissan.micra,0.0,0.0
198.91,vehicle.nissan.micra,0.0,0.0
198.96,vehicle.nissan.micra,0.0,0.0
199.05,vehicle.nissan.micra,0.0,0.0
199.15,vehicle.nissan.micra,0.0,0.0
199.24,vehicle.nissan.micra,0.0,0.0
199.33,vehicle.nissan.micra,0.0,0.0
199.46,vehicle.nissan.micra,0.0,0.0
199.55,vehicle.nissan.micra,0.0,0.0
199.68,vehicle.nissan.micra,0.0,0.0
199.73,vehicle.nissan.micra,0.0,0.0
199.84,vehicle.nissan.micra,0.0,0.0
199.98,vehicle.nissan.micra,0.0,0.0
200.07,vehicle.nissan.micra,0.0,0.0
200.22,vehicle.nissan.micra,0.0,0.0
200.26,vehicle.nissan.micra,0.0,0.0
200.35,vehicle.nissan.micra,0.0,0.0
200.46,vehicle.nissan.micra,0.0,0.0
200.56,vehicle.nissan.micra,0.0,0.0
200.6,vehicle.nissan.micra,0.0,0.0
200.75,vehicle.nissan.micra,0.0,0.0
200.87,vehicle.nissan.micra,0.0,0.0
200.96,vehicle.nissan.micra,0.0,0.0
201.05,vehicle.nissan.micra,0.0,0.0
201.15,vehicle.nissan.micra,0.0,0.0
201.27,vehicle.nissan.micra,0.0,0.0
201.36,vehicle.nissan.micra,0.0,0.0
201.45,vehicle.nissan.micra,0.0,0.0
201.54,vehicle.nissan.micra,0.0,0.0
201.67,vehicle.nissan.micra,0.0,0.0
201.77,vehicle.nissan.micra,0.0,0.0
201.87,vehicle.nissan.micra,0.0,0.0
201.96,vehicle.nissan.micra,0.0,0.0
202.05,vehicle.nissan.micra,0.0,0.0
202.14,vehicle.nissan.micra,0.0,0.0
202.23,vehicle.nissan.micra,0.0,0.0
202.33,vehicle.nissan.micra,0.0,0.0
202.47,vehicle.nissan.micra,0.0,0.0
202.51,vehicle.nissan.micra,0.0,0.0
202.65,vehicle.nissan.micra,0.0,0.0
202.74,vehicle.nissan.micra,0.0,0.0
202.84,vehicle.nissan.micra,0.0,0.0
202.92,vehicle.nissan.micra,0.0,0.0
203.06,vehicle.nissan.micra,0.0,0.0
203.15,vehicle.nissan.micra,0.0,0.0
203.25,vehicle.nissan.micra,0.0,0.0
203.38,vehicle.nissan.micra,0.0,0.0
203.43,vehicle.nissan.micra,0.0,0.0
203.56,vehicle.nissan.micra,0.0,0.0
203.61,vehicle.nissan.micra,0.0,0.0
203.75,vehicle.nissan.micra,0.0,0.0
203.91,vehicle.nissan.micra,0.0,0.0
203.95,vehicle.nissan.micra,0.0,0.0
204.0,vehicle.nissan.micra,0.0,0.0
204.15,vehicle.nissan.micra,0.0,0.0
204.28,vehicle.nissan.micra,0.0,0.0
204.39,vehicle.nissan.micra,0.0,0.0
204.44,vehicle.nissan.micra,0.0,0.0
204.53,vehicle.nissan.micra,0.0,0.0
204.6,vehicle.nissan.micra,0.0,0.0
204.75,vehicle.nissan.micra,0.0,0.0
204.84,vehicle.nissan.micra,0.0,0.0
204.94,vehicle.nissan.micra,0.0,0.0
205.11,vehicle.nissan.micra,0.0,0.0
205.15,vehicle.nissan.micra,0.0,0.0
205.29,vehicle.nissan.micra,0.0,0.0
205.38,vehicle.nissan.micra,0.0,0.0
205.48,vehicle.nissan.micra,0.0,0.0
205.53,vehicle.nissan.micra,0.0,0.0
205.62,vehicle.nissan.micra,0.0,0.0
205.71,vehicle.nissan.micra,0.0,0.0
205.8,vehicle.nissan.micra,0.0,0.0
205.95,vehicle.nissan.micra,0.0,0.0
206.07,vehicle.nissan.micra,0.0,0.0
206.11,vehicle.nissan.micra,0.0,0.0
206.25,vehicle.nissan.micra,0.0,0.0
206.35,vehicle.nissan.micra,0.0,0.0
206.49,vehicle.nissan.micra,0.0,0.0
206.54,vehicle.nissan.micra,0.0,0.0
206.68,vehicle.nissan.micra,0.0,0.0
206.77,vehicle.nissan.micra,0.0,0.0
206.86,vehicle.nissan.micra,0.0,0.0
206.9,vehicle.nissan.micra,0.0,0.0
207.04,vehicle.nissan.micra,0.0,0.0
207.13,vehicle.nissan.micra,0.0,0.0
207.26,vehicle.nissan.micra,0.0,0.0
207.35,vehicle.nissan.micra,0.0,0.0
207.44,vehicle.nissan.micra,0.0,0.0
207.63,vehicle.nissan.micra,0.0,0.0
207.63,vehicle.nissan.micra,0.0,0.0
207.74,vehicle.nissan.micra,0.0,0.0
207.86,vehicle.nissan.micra,0.0,0.0
207.91,vehicle.nissan.micra,0.0,0.0
208.0,vehicle.nissan.micra,0.0,0.0
208.14,vehicle.nissan.micra,0.0,0.0
208.29,vehicle.nissan.micra,0.0,0.0
208.33,vehicle.nissan.micra,0.0,0.0
208.4,vehicle.nissan.micra,0.0,0.0
208.5,vehicle.nissan.micra,0.0,0.0
208.6,vehicle.nissan.micra,0.0,0.0
208.76,vehicle.nissan.micra,0.0,0.0
208.85,vehicle.nissan.micra,0.0,0.0
208.98,vehicle.nissan.micra,0.0,0.0
209.07,vehicle.nissan.micra,0.0,0.0
209.12,vehicle.nissan.micra,0.0,0.0
209.25,vehicle.nissan.micra,0.0,0.0
209.34,vehicle.nissan.micra,0.0,0.0
209.44,vehicle.nissan.micra,0.0,0.0
209.58,vehicle.nissan.micra,0.0,0.0
209.65,vehicle.nissan.micra,0.0,0.0
209.74,vehicle.nissan.micra,0.0,0.0
209.83,vehicle.nissan.micra,0.0,0.0
209.98,vehicle.nissan.micra,0.0,0.0
210.02,vehicle.nissan.micra,0.0,0.0
210.15,vehicle.nissan.micra,0.0,0.0
210.25,vehicle.nissan.micra,0.0,0.0
210.33,vehicle.nissan.micra,0.0,0.0
210.49,vehicle.nissan.micra,0.0,0.0
210.54,vehicle.nissan.micra,0.0,0.0
210.65,vehicle.nissan.micra,0.0,0.0
210.74,vehicle.nissan.micra,0.0,0.0
210.84,vehicle.nissan.micra,0.0,0.0
210.98,vehicle.nissan.micra,0.0,0.0
211.08,vehicle.nissan.micra,0.0,0.0
211.17,vehicle.nissan.micra,0.0,0.0
211.32,vehicle.nissan.micra,0.0,0.0
211.41,vehicle.nissan.micra,0.0,0.0
211.46,vehicle.nissan.micra,0.0,0.0
211.5,vehicle.nissan.micra,0.0,0.0
211.64,vehicle.nissan.micra,0.0,0.0
211.8,vehicle.nissan.micra,0.0,0.0
211.84,vehicle.nissan.micra,0.0,0.0
211.94,vehicle.nissan.micra,0.0,0.0
212.04,vehicle.nissan.micra,0.0,0.0
212.14,vehicle.nissan.micra,0.0,0.0
212.23,vehicle.nissan.micra,0.0,0.0
212.37,vehicle.nissan.micra,0.0,0.0
212.45,vehicle.nissan.micra,0.0,0.0
212.5,vehicle.nissan.micra,0.0,0.0
212.64,vehicle.nissan.micra,0.0,0.0
212.73,vehicle.nissan.micra,0.0,0.0
212.82,vehicle.nissan.micra,0.0,0.0
212.91,vehicle.nissan.micra,0.0,0.0
213.04,vehicle.nissan.micra,0.0,0.0
213.18,vehicle.nissan.micra,0.0,0.0
213.23,vehicle.nissan.micra,0.0,0.0
213.36,vehicle.nissan.micra,0.0,0.0
213.4,vehicle.nissan.micra,0.0,0.0
213.54,vehicle.nissan.micra,0.0,0.0
213.68,vehicle.nissan.micra,0.0,0.0
213.73,vehicle.nissan.micra,0.0,0.0
213.89,vehicle.nissan.micra,0.0,0.0
213.98,vehicle.nissan.micra,0.0,0.0
214.04,vehicle.nissan.micra,0.0,0.0
214.14,vehicle.nissan.micra,0.0,0.0
214.31,vehicle.nissan.micra,0.0,0.0
214.36,vehicle.nissan.micra,0.0,0.0
214.41,vehicle.nissan.micra,0.0,0.0
214.51,vehicle.nissan.micra,0.0,0.0
214.64,vehicle.nissan.micra,0.0,0.0
214.7,vehicle.nissan.micra,0.0,0.0
214.85,vehicle.nissan.micra,0.0,0.0
214.94,vehicle.nissan.micra,0.0,0.0
215.05,vehicle.nissan.micra,0.0,0.0
215.15,vehicle.nissan.micra,0.0,0.0
215.24,vehicle.nissan.micra,0.0,0.0
215.37,vehicle.nissan.micra,0.0,0.0
215.45,vehicle.nissan.micra,0.0,0.0
215.62,vehicle.nissan.micra,0.0,0.0
215.66,vehicle.nissan.micra,0.0,0.0
215.75,vehicle.nissan.micra,0.0,0.0
215.84,vehicle.nissan.micra,0.0,0.0
215.93,vehicle.nissan.micra,0.0,0.0
216.02,vehicle.nissan.micra,0.0,0.0
216.19,vehicle.nissan.micra,0.0,0.0
216.2,vehicle.nissan.micra,0.0,0.0
216.37,vehicle.nissan.micra,0.0,0.0
216.46,vehicle.nissan.micra,0.0,0.0
216.51,vehicle.nissan.micra,0.0,0.0
216.6,vehicle.nissan.micra,0.0,0.0
216.77,vehicle.nissan.micra,0.0,0.0
216.86,vehicle.nissan.micra,0.0,0.0
216.96,vehicle.nissan.micra,0.0,0.0
217.05,vehicle.nissan.micra,0.0,0.0
217.13,vehicle.nissan.micra,0.0,0.0
217.25,vehicle.nissan.micra,0.0,0.0
217.31,vehicle.nissan.micra,0.0,0.0
217.48,vehicle.nissan.micra,0.0,0.0
217.56,vehicle.nissan.micra,0.0,0.0
217.64,vehicle.nissan.micra,0.0,0.0
