Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
47.77,toyota.prius,2.77,-1.44977
47.88,toyota.prius,2.78,-1.53015
47.98,toyota.prius,2.78,-1.55026
48.08,toyota.prius,2.78,-1.62512
48.18,toyota.prius,2.73,-1.62512
48.28,toyota.prius,2.74,-1.63733
48.38,toyota.prius,2.75,-1.62606
48.49,toyota.prius,2.76,-1.60599
48.59,toyota.prius,2.71,-1.60599
48.69,toyota.prius,2.73,-1.58645
48.79,toyota.prius,2.74,-1.53643
48.89,toyota.prius,2.76,-1.47024
48.99,toyota.prius,2.78,-1.45017
49.09,toyota.prius,2.79,-1.45017
49.2,toyota.prius,2.81,-1.45551
49.3,toyota.prius,2.82,-1.46567
49.4,toyota.prius,2.83,-1.47467
49.5,toyota.prius,2.78,-1.47467
49.6,toyota.prius,2.79,-1.47904
49.7,toyota.prius,2.79,-1.48029
49.81,toyota.prius,2.8,-1.47546
49.91,toyota.prius,2.75,-1.47546
50.01,toyota.prius,2.75,-1.46652
50.11,toyota.prius,2.76,-1.45232
50.21,toyota.prius,2.76,-1.4371
50.31,toyota.prius,2.71,-1.4371
50.41,toyota.prius,2.72,-1.41934
50.52,toyota.prius,2.74,-1.40332
50.62,toyota.prius,2.75,-1.38922
50.72,toyota.prius,2.71,-1.38922
50.82,toyota.prius,2.73,-1.37914
50.92,toyota.prius,2.75,-1.37494
51.02,toyota.prius,2.76,-1.38043
51.13,toyota.prius,2.73,-1.38043
51.23,toyota.prius,2.75,-1.39007
51.33,toyota.prius,2.76,-1.27677
51.43,toyota.prius,2.77,-1.26044
51.53,toyota.prius,2.73,-1.26044
51.63,toyota.prius,2.74,-1.34592
51.73,toyota.prius,2.75,-1.37564
51.84,toyota.prius,2.76,-1.37863
51.94,toyota.prius,2.71,-1.37863
52.04,toyota.prius,2.72,-1.36691
52.14,toyota.prius,2.72,-1.3518
52.24,toyota.prius,2.73,-1.33331
52.34,toyota.prius,2.74,-1.47591
52.45,toyota.prius,2.75,-1.47591
52.55,toyota.prius,2.76,-1.45202
52.65,toyota.prius,2.78,-1.34054
52.75,toyota.prius,2.79,-1.2966
52.85,toyota.prius,2.75,-1.2966
52.96,toyota.prius,2.76,-1.28612
53.06,toyota.prius,2.78,-1.28918
53.16,toyota.prius,2.79,-1.30548
53.26,toyota.prius,2.75,-1.30548
53.36,toyota.prius,2.76,-1.31045
53.47,toyota.prius,2.77,-1.31118
53.57,toyota.prius,2.78,-1.29898
53.67,toyota.prius,2.73,-1.29898
53.77,toyota.prius,2.74,-1.2882
53.87,toyota.prius,2.74,-1.26639
53.97,toyota.prius,2.75,-1.24398
54.08,toyota.prius,2.76,-1.22861
54.18,toyota.prius,2.76,-1.22861
54.28,toyota.prius,2.77,-1.21601
54.38,toyota.prius,2.78,-1.20557
54.48,toyota.prius,2.79,-1.19791
54.58,toyota.prius,2.75,-1.19791
54.69,toyota.prius,2.76,-1.19213
54.79,toyota.prius,2.78,-1.19006
54.89,toyota.prius,2.79,-1.19385
54.99,toyota.prius,2.75,-1.19385
55.09,toyota.prius,2.77,-1.20151
55.19,toyota.prius,2.78,-1.20403
55.3,toyota.prius,2.79,-1.20557
55.4,toyota.prius,2.8,-1.20194
55.5,toyota.prius,2.8,-1.20194
55.6,toyota.prius,2.81,-1.19592
55.7,toyota.prius,2.81,-1.18508
55.8,toyota.prius,2.81,-1.17154
55.91,toyota.prius,2.76,-1.17154
56.01,toyota.prius,2.76,-1.15396
56.11,toyota.prius,2.77,-1.13747
56.21,toyota.prius,2.77,-1.11993
56.31,toyota.prius,2.73,-1.11993
56.41,toyota.prius,2.74,-1.10559
56.52,toyota.prius,2.75,-1.09399
56.62,toyota.prius,2.77,-1.08676
56.72,toyota.prius,2.79,-1.08624
56.82,toyota.prius,2.8,-1.08624
56.92,toyota.prius,2.81,-1.09525
57.02,toyota.prius,2.83,-1.10516
57.13,toyota.prius,2.83,-1.11463
57.23,toyota.prius,2.78,-1.11463
57.33,toyota.prius,2.79,-1.12036
57.43,toyota.prius,2.8,-1.12103
57.53,toyota.prius,2.8,-1.11834
57.64,toyota.prius,2.79,-1.11276
57.74,toyota.prius,2.79,-1.11276
57.84,toyota.prius,2.79,-1.10275
57.94,toyota.prius,2.78,-1.09179
58.04,toyota.prius,2.78,-1.07886
58.14,toyota.prius,2.73,-1.07886
58.25,toyota.prius,2.73,-1.06832
58.35,toyota.prius,2.74,-1.05819
58.45,toyota.prius,2.75,-1.05005
58.55,toyota.prius,2.7,-1.05005
58.65,toyota.prius,2.72,-1.04321
58.76,toyota.prius,2.74,-1.03971
58.86,toyota.prius,2.76,-1.04007
58.96,toyota.prius,2.78,-1.0474
59.06,toyota.prius,2.8,-1.0474
59.16,toyota.prius,2.81,-1.065
59.26,toyota.prius,2.83,-1.09109
59.37,toyota.prius,2.84,-1.11541
59.47,toyota.prius,2.85,-1.12637
59.57,toyota.prius,2.85,-1.12637
59.67,toyota.prius,2.85,-1.12833
59.77,toyota.prius,2.85,-1.12607
59.87,toyota.prius,2.84,-1.11896
59.98,toyota.prius,2.84,-1.10885
60.08,toyota.prius,2.83,-1.10885
60.18,toyota.prius,2.82,-1.09534
60.28,toyota.prius,2.82,-1.08297
60.38,toyota.prius,2.82,-1.06997
60.48,toyota.prius,2.77,-1.06997
60.59,toyota.prius,2.77,-1.05939
60.69,toyota.prius,2.78,-1.04993
60.79,toyota.prius,2.79,-1.04333
60.89,toyota.prius,2.8,-1.03893
60.99,toyota.prius,2.81,-1.03893
61.1,toyota.prius,2.83,-1.04077
61.2,toyota.prius,2.84,-1.05173
61.3,toyota.prius,2.86,-1.07217
61.4,toyota.prius,2.87,-1.09277
61.5,toyota.prius,2.87,-1.09277
61.6,toyota.prius,2.88,-1.10385
61.71,toyota.prius,2.88,-1.10498
61.81,toyota.prius,2.88,-1.10144
61.91,toyota.prius,2.82,-1.10144
62.01,toyota.prius,2.82,-1.09238
62.11,toyota.prius,2.82,-1.08127
62.21,toyota.prius,2.82,-1.0669
62.32,toyota.prius,2.82,-1.05319
62.42,toyota.prius,2.87,-1.03952
62.52,toyota.prius,2.87,-1.03952
62.62,toyota.prius,2.87,-1.02982
62.72,toyota.prius,2.88,-1.02212
62.83,toyota.prius,2.88,-1.01969
62.93,toyota.prius,2.83,-1.01969
63.03,toyota.prius,2.84,-1.02276
63.13,toyota.prius,2.85,-1.0357
63.23,toyota.prius,2.86,-1.05023
63.33,toyota.prius,2.87,-1.06136
63.44,toyota.prius,2.87,-1.06136
63.54,toyota.prius,2.88,-1.06534
63.64,toyota.prius,2.87,-1.06598
63.74,toyota.prius,2.87,-1.06057
63.84,toyota.prius,2.87,-1.05319
63.95,toyota.prius,2.86,-1.05319
64.05,toyota.prius,2.86,-1.04166
64.15,toyota.prius,2.86,-1.02979
64.25,toyota.prius,2.86,-1.0173
64.35,toyota.prius,2.8,-1.0173
64.45,toyota.prius,2.81,-1.00769
64.56,toyota.prius,2.82,-0.92014
64.66,toyota.prius,2.83,-0.88559
64.76,toyota.prius,2.84,-0.87863
64.86,toyota.prius,2.85,-0.87863
64.96,toyota.prius,2.86,-0.88915
65.06,toyota.prius,2.87,-0.9054
65.16,toyota.prius,2.87,-0.91952
65.27,toyota.prius,2.88,-0.92648
65.37,toyota.prius,2.88,-0.92648
65.47,toyota.prius,2.88,-0.96402
65.57,toyota.prius,2.88,-1.02002
65.67,toyota.prius,2.87,-1.03561
65.78,toyota.prius,2.87,-1.03015
65.88,toyota.prius,2.87,-1.03015
65.98,toyota.prius,2.86,-1.01803
66.08,toyota.prius,2.86,-1.00204
66.18,toyota.prius,2.86,-0.9884
66.28,toyota.prius,2.81,-0.9884
66.39,toyota.prius,2.82,-1.03704
66.49,toyota.prius,2.83,-1.07263
66.59,toyota.prius,2.84,-1.08517
66.69,toyota.prius,2.85,-1.09277
66.79,toyota.prius,2.85,-1.09277
66.89,toyota.prius,2.86,-1.10025
67.0,toyota.prius,2.87,-1.10739
67.1,toyota.prius,2.87,-1.10996
67.2,toyota.prius,2.87,-1.11068
