latitude,longitude,elevation,heading,Elevation-original
41.7019363380384,-87.9918193156303,227.216931152344,0.739134363839925,231.916931152344
41.7019376371046,-87.991819292839,227.219250488281,0.739399087031116,231.919250488281
41.7019388923019,-87.9918192720446,227.221493530273,0.739399087031116,231.921493530273
41.7019401409189,-87.9918192509059,227.223767089844,0.739399087031116,231.923767089844
41.7019414251792,-87.991819228872,227.226086425781,0.739399087031116,231.926086425781
41.7019427127297,-87.9918192066546,227.228375244141,0.739399087031116,231.928375244141
41.7019439158327,-87.9918191863191,227.230450439453,0.739399087031116,231.930450439453
41.7019450438102,-87.9918191674527,227.232434082031,0.738074670662368,231.932434082031
41.7019461317574,-87.9918191487698,227.234371948242,0.740456859217968,231.934371948242
41.7019472158661,-87.9918191297886,227.236340332031,0.740456859217968,231.936340332031
41.7019483564558,-87.9918191094072,227.238415527344,0.740721102161483,231.938415527344
41.7019495869767,-87.9918190884063,227.240643310547,0.740456859217968,231.940643310547
41.7019509408786,-87.991819064651,227.243145751953,0.740456859217968,231.943145751953
41.7019524691592,-87.9918190381874,227.245938110352,0.740192562913601,231.945938110352
41.7019541822372,-87.9918190089008,227.248959350586,0.740456859217968,231.948959350586
41.701955962215,-87.9918189779386,227.251904296875,0.740192562913601,231.951904296875
41.7019577142265,-87.9918189473437,227.25475769043,0.740192562913601,231.95475769043
41.701959407015,-87.9918189183554,227.257489013672,0.740192562913601,231.957489013672
41.7019610515477,-87.9918188894131,227.260189819336,0.739928159887527,231.960189819336
41.7019626801779,-87.991818861733,227.262921142578,0.739928159887527,231.962921142578
41.7019643329359,-87.9918188331349,227.265713500977,0.740192562913601,231.965713500977
41.7019660525939,-87.9918188038253,227.268627929687,0.740192562913601,231.968627929687
41.7019678813756,-87.9918187725189,227.271755981445,0.740192562913601,231.971755981445
41.7019698675365,-87.9918187381369,227.275128173828,0.740456859217968,231.975128173828
41.7019720094318,-87.9918187010925,227.278759765625,0.740456859217968,231.978759765625
41.701974174358,-87.9918186640711,227.282284545898,0.739928159887527,231.982284545898
41.7019762784163,-87.99181862783,227.285702514648,0.739928159887527,231.985702514648
41.7019783040589,-87.991818592484,227.289059448242,0.739663650139748,231.989059448242
41.7019802693819,-87.991818558584,227.292324829102,0.739928159887527,231.992324829102
41.7019822056417,-87.9918185252349,227.295544433594,0.739663650139748,231.995544433594
41.7019841512235,-87.9918184914267,227.298748779297,0.739928159887527,231.998748779297
41.7019861527381,-87.9918184570217,227.301907348633,0.739928159887527,232.001907348633
41.7019882567959,-87.9918184204364,227.305249023437,0.739663650139748,232.005249023437
41.7019905001372,-87.9918183817165,227.308758544922,0.739928159887527,232.008758544922
41.7019929162117,-87.9918183398292,227.312573242188,0.740192562913601,232.012573242188
41.7019955434048,-87.9918182943614,227.316738891602,0.739928159887527,232.016738891602
41.7019984168115,-87.9918182449459,227.321270751953,0.740192562913601,232.021270751953
41.702001578107,-87.9918181903204,227.326260375977,0.739928159887527,232.026260375977
41.7020050717086,-87.9918181299798,227.331768798828,0.740192562913601,232.031768798828
41.7020089200988,-87.9918180631667,227.337826538086,0.739663650139748,232.037826538086
41.7020131358899,-87.9918179901337,227.344403076172,0.739399087031116,232.044403076172
41.7020177262106,-87.9918179106741,227.352398681641,0.739663650139748,232.052398681641
41.7020226970926,-87.9918178248569,227.360073852539,0.739399087031116,232.060073852539
41.7020280540196,-87.9918177321999,227.367520141602,0.739928159887527,232.067520141602
41.702033790411,-87.9918176330935,227.375332641602,0.739663650139748,232.075332641602
41.7020398859776,-87.9918175277442,227.383648681641,0.739399087031116,232.083648681641
41.7020461586637,-87.9918174193193,227.392178344727,0.739663650139748,232.092178344727
41.7020523754165,-87.9918173117436,227.400555419922,0.739663650139748,232.100555419922
41.7020584188871,-87.9918172072665,227.40856628418,0.739399087031116,232.10856628418
41.7020642654961,-87.9918171060485,227.416363525391,0.739663650139748,232.116363525391
41.7020699355328,-87.9918170076995,227.423992919922,0.739928159887527,232.123992919922
41.7020754575121,-87.991816912449,227.431484985352,0.739663650139748,232.131484985352
41.7020808648837,-87.9918168188281,227.43883972168,0.739663650139748,232.13883972168
41.7020861823239,-87.9918167269056,227.445950317383,0.739928159887527,232.145950317383
41.7020913654157,-87.9918166377374,227.451962280273,0.739928159887527,232.151962280273
41.7020963527428,-87.9918165509791,227.457592773437,0.739663650139748,232.157592773437
