"rowID","Metadata,MulticastAddress","Metadata,StateVersion","Metadata,IsTerminated","Metadata,TimeOfCommit","Metadata,TimeOfReceipt","Metadata,Enum,Middleware::EventType","tspi.time.nanosecondsSince1970,Int64","Enum,TENA::RTcode,tspi.position.geodetic_asTransmitted.srf.rtCode (optional)","tspi.position.geodetic_asTransmitted.latitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.longitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.heightAboveEllipsoidInMeters,Float64 (optional)","Enum,TENA::RTcode,tspi.position.ltpENU_asTransmitted.srf.rtCode (optional)","tspi.position.ltpENU_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.xInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.yInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.zInMeters,Float64 (optional)","Enum,TENA::RTcode,tspi.velocity.ltpENU_asTransmitted.srf.rtCode (optional)","tspi.velocity.ltpENU_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.vxInMetersPerSecond,Float32 (optional)","tspi.velocity.ltpENU_asTransmitted.vyInMetersPerSecond,Float32 (optional)","tspi.velocity.ltpENU_asTransmitted.vzInMetersPerSecond,Float32 (optional)","Enum,TENA::RTcode,tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.rtCode (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotZinRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotYinRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotXinRadians,Float64 (optional)","const^Metadata,SDOid.hostIPaddress","const^Metadata,SDOid.processID","const^Metadata,SDOid.processCreateTimeSec","const^Metadata,SDOid.counter","const^Metadata,Enum,Middleware::CommunicationProperties","const^Metadata,ApplicationId","const^Metadata,Endpoint","const^Metadata,PublisherSessionId","const^Metadata,ReactivationCount","const^Metadata,TimeOfCreation","const^Metadata,TimeOfDiscovery","const^identifier,String","const^sourceIdentifier,String","const^Enum,VUG::LVCindicator,lvcIndicator","const^type,String","const^material,String"
30,"N/A",1654,0,1712338074515237000,1712338074702880000,"Discovery",1712338074515140000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,118.815483093262,209.054412841797,244.522003173828,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.37570524215698,0.000932639057282358,-0.0161130428314209,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
31,"N/A",1043,0,1712338074702497000,1712338074703422000,"StateChange",1712338074701211000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
32,"N/A",1655,0,1712338074657025000,1712338074704626000,"StateChange",1712338074656907000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,118.815483093262,209.054412841797,244.522003173828,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.37570524215698,0.000932639057282358,-0.0161130428314209,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
33,"N/A",1558,0,1712338074676674000,1712338074714769000,"StateChange",1712338074676548000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,129.909072875977,224.1513671875,244.220916748047,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.03611040115356,0.000325438450090587,-0.0162085294723511,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
34,"N/A",1818,0,1712338074648560000,1712338074722397000,"StateChange",1712338074648401000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,149.755432128906,228.766525268555,243.803100585937,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.55859756469727,0.00783182214945555,-0.0273532848805189,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
35,"N/A",1434,0,1712338074744879000,1712338074774271000,"StateChange",1712338074744761000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,142.092361450195,229.339248657227,243.892044067383,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.61294221878052,1.16445936226839e-10,-0.0229279976338148,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
36,"N/A",1819,0,1712338074712782000,1712338074778185000,"StateChange",1712338074712671000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,149.755432128906,228.766525268555,243.803100585937,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.55859756469727,0.00783182214945555,-0.0273532848805189,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
37,"N/A",1044,0,1712338074815070000,1712338074817159000,"StateChange",1712338074814106000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
38,"N/A",1435,0,1712338074789277000,1712338074828152000,"StateChange",1712338074789173000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,142.092361450195,229.339248657227,243.892044067383,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.61294221878052,1.16445936226839e-10,-0.0229279976338148,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
39,"N/A",1656,0,1712338074788934000,1712338074849204000,"StateChange",1712338074788800000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,118.815483093262,209.054412841797,244.522003173828,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.37570524215698,0.000932639057282358,-0.0161130428314209,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
40,"N/A",1820,0,1712338074781404000,1712338074851834000,"StateChange",1712338074781279000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,149.755432128906,228.766525268555,243.803100585937,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.55859756469727,0.00783182214945555,-0.0273532848805189,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
41,"N/A",1559,0,1712338074824347000,1712338074870146000,"StateChange",1712338074824209000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,129.909072875977,224.1513671875,244.220916748047,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.03611040115356,0.000325438450090587,-0.0162085294723511,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
42,"N/A",1657,0,1712338074836931000,1712338074889129000,"StateChange",1712338074836811000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,118.815483093262,209.054412841797,244.522003173828,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.37570524215698,0.000932639057282358,-0.0161130428314209,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
43,"N/A",1045,0,1712338074903209000,1712338074904286000,"StateChange",1712338074902206000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
44,"N/A",1560,0,1712338074880456000,1712338074910035000,"StateChange",1712338074880369000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,129.909072875977,224.1513671875,244.220916748047,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.03611040115356,0.000325438450090587,-0.0162085294723511,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
45,"N/A",1821,0,1712338074881377000,1712338074946272000,"StateChange",1712338074881275000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,149.755432128906,228.766525268555,243.803100585937,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.55859756469727,0.00783182214945555,-0.0273532848805189,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
46,"N/A",1436,0,1712338074924993000,1712338074963042000,"StateChange",1712338074924917000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,142.092361450195,229.339248657227,243.892044067383,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.61294221878052,1.16445936226839e-10,-0.0229279976338148,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
47,"N/A",1046,0,1712338075003811000,1712338075004459000,"StateChange",1712338075002785000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
48,"N/A",1658,0,1712338074960905000,1712338075017977000,"StateChange",1712338074960791000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,118.815483093262,209.054412841797,244.522003173828,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.37570524215698,0.000932639057282358,-0.0161130428314209,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
49,"N/A",1437,0,1712338074981246000,1712338075018970000,"StateChange",1712338074981166000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,142.092361450195,229.339248657227,243.892044067383,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.61294221878052,1.16445936226839e-10,-0.0229279976338148,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
50,"N/A",1561,0,1712338074988662000,1712338075019043000,"StateChange",1712338074988559000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,129.909072875977,224.1513671875,244.220916748047,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.03611040115356,0.000325438450090587,-0.0162085294723511,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
51,"N/A",1822,0,1712338074981400000,1712338075058770000,"StateChange",1712338074981277000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,149.755432128906,228.766525268555,243.803100585937,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.55859756469727,0.00783182214945555,-0.0273532848805189,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
52,"N/A",1659,0,1712338075053121000,1712338075099727000,"StateChange",1712338075053023000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,118.815483093262,209.054412841797,244.522003173828,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.37570524215698,0.000932639057282358,-0.0161130428314209,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
53,"N/A",1438,0,1712338075081317000,1712338075109979000,"StateChange",1712338075081244000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,142.092361450195,229.339248657227,243.892044067383,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.61294221878052,1.16445936226839e-10,-0.0229279976338148,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
54,"N/A",1562,0,1712338075080522000,1712338075117453000,"StateChange",1712338075080427000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,129.909072875977,224.1513671875,244.220916748047,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.03611040115356,0.000325438450090587,-0.0162085294723511,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
55,"N/A",1047,0,1712338075116862000,1712338075118086000,"StateChange",1712338075115449000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
56,"N/A",1823,0,1712338075081502000,1712338075154553000,"StateChange",1712338075081319000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,149.755432128906,228.766525268555,243.803100585937,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.55859756469727,0.00783182214945555,-0.0273532848805189,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
57,"N/A",1660,0,1712338075115271000,1712338075171867000,"StateChange",1712338075115155000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,118.815483093262,209.054412841797,244.522003173828,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.37570524215698,0.000932639057282358,-0.0161130428314209,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
58,"N/A",1048,0,1712338075205270000,1712338075206125000,"StateChange",1712338075204240000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
