"rowID","Metadata,MulticastAddress","Metadata,StateVersion","Metadata,IsTerminated","Metadata,TimeOfCommit","Metadata,TimeOfReceipt","Metadata,Enum,Middleware::EventType","tspi.time.nanosecondsSince1970,Int64","Enum,TENA::RTcode,tspi.position.geodetic_asTransmitted.srf.rtCode (optional)","tspi.position.geodetic_asTransmitted.latitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.longitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.heightAboveEllipsoidInMeters,Float64 (optional)","Enum,TENA::RTcode,tspi.velocity.ltpENU_asTransmitted.srf.rtCode (optional)","tspi.velocity.ltpENU_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.vxInMetersPerSecond,Float32 (optional)","tspi.velocity.ltpENU_asTransmitted.vyInMetersPerSecond,Float32 (optional)","tspi.velocity.ltpENU_asTransmitted.vzInMetersPerSecond,Float32 (optional)","Enum,TENA::RTcode,tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.rtCode (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotZinRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotYinRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotXinRadians,Float64 (optional)","Enum,TENA::Instrumentation::Track::CorrectionMode,correctionMode","isPositionDirectlyMeasured,Boolean","isVelocityDirectlyMeasured,Boolean","isAccelerationDirectlyMeasured,Boolean","isOrientationDirectlyMeasured,Boolean","isAngularVelocityDirectlyMeasured,Boolean","isAngularAccelerationDirectlyMeasured,Boolean","validLatitde,Boolean","validLongitude,Boolean","validElevation,Boolean","messageCount,Int8","msWithinMinute,UInt16","Enum,VUG::J2735::TransmissionState,transmissionState","steeringWheelAngle,Float32 (optional)","brakeSystemStatus.leftFrontWheelBrakeOn,Boolean","brakeSystemStatus.leftRearWheelBrakeOn,Boolean","brakeSystemStatus.rightFrontWheelBrakeOn,Boolean","brakeSystemStatus.rightRearWheelBrakeOn,Boolean","Enum,VUG::J2735::TractionControlStatus,brakeSystemStatus.tractionControl","Enum,VUG::J2735::AntiLockBrakeStatus,brakeSystemStatus.antiLockBrakeSystem","Enum,VUG::J2735::StabilityControlStatus,brakeSystemStatus.stabilityControlStatus","Enum,VUG::J2735::BrakeBoostApplied,brakeSystemStatus.brakeBoostApplied","Enum,VUG::J2735::AuxiliaryBrakeStatus,brakeSystemStatus.auxiliaryBrakeStatus","const^Metadata,SDOid.hostIPaddress","const^Metadata,SDOid.processID","const^Metadata,SDOid.processCreateTimeSec","const^Metadata,SDOid.counter","const^Metadata,Enum,Middleware::CommunicationProperties","const^Metadata,ApplicationId","const^Metadata,Endpoint","const^Metadata,PublisherSessionId","const^Metadata,ReactivationCount","const^Metadata,TimeOfCreation","const^Metadata,TimeOfDiscovery","const^identifier,String","const^sourceIdentifier,String","const^Enum,VUG::LVCindicator,lvcIndicator","const^vehicleWidthInMeters,Float32","const^vehicleLengthInMeters,Float32"
11,"N/A",1137,0,1712338074902327000,1712338074903906000,"StateChange",1712338074902206000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,121,54000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
12,"N/A",1138,0,1712338075002980000,1712338075003721000,"StateChange",1712338075002785000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,122,54000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
13,"N/A",1139,0,1712338075115690000,1712338075116739000,"StateChange",1712338075115449000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,123,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
14,"N/A",1140,0,1712338075204348000,1712338075205222000,"StateChange",1712338075204240000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,124,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
15,"N/A",1141,0,1712338075304626000,1712338075305433000,"StateChange",1712338075304506000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,125,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
16,"N/A",1142,0,1712338075417110000,1712338075417812000,"StateChange",1712338075417002000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,126,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
17,"N/A",1143,0,1712338075505573000,1712338075506184000,"StateChange",1712338075505477000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,127,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
18,"N/A",1144,0,1712338075605781000,1712338075606561000,"StateChange",1712338075605656000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,1,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
19,"N/A",1145,0,1712338075718901000,1712338075719741000,"StateChange",1712338075718802000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,2,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
20,"N/A",1146,0,1712338075807262000,1712338075808199000,"StateChange",1712338075807165000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,3,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
21,"N/A",1147,0,1712338075907186000,1712338075908081000,"StateChange",1712338075907066000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,4,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
22,"N/A",1148,0,1712338076020734000,1712338076021741000,"StateChange",1712338076020628000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,5,55000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
23,"N/A",1149,0,1712338076108697000,1712338076109438000,"StateChange",1712338076108585000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,6,56000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
24,"N/A",1150,0,1712338076208740000,1712338076209464000,"StateChange",1712338076208644000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,7,56000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
25,"N/A",1151,0,1712338076322187000,1712338076323508000,"StateChange",1712338076322084000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,8,56000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
26,"N/A",1152,0,1712338076415628000,1712338076416565000,"StateChange",1712338076415508000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,9,56000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
27,"N/A",1153,0,1712338076511297000,1712338076512038000,"StateChange",1712338076511203000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,10,56000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
28,"N/A",1154,0,1712338076576411000,1712338076577203000,"StateChange",1712338076576309000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,11,56000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
29,"N/A",1155,0,1712338076717047000,1712338076718108000,"StateChange",1712338076716930000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,12,56000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
30,"N/A",1156,0,1712338076813148000,1712338076813954000,"StateChange",1712338076813027000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,13,56000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
31,"N/A",1157,0,1712338076877700000,1712338076878454000,"StateChange",1712338076877602000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3025411,-83.6977966,244.1,3.6307211764612,0.0,0.0,0.0,0.0,0.0,"TENA::Instrumentation::Track::CorrectionMode_None",1,0,0,0,0,0,1,1,1,14,56000,"VUG::J2735::TransmissionState_ForwardGears",0.0,0,0,0,0,"VUG::J2735::TractionControlStatus_Unavailable","VUG::J2735::AntiLockBrakeStatus_Unavailable","VUG::J2735::StabilityControlStatus_Unavailable","VUG::J2735::BrakeBoostApplied_Unavailable","VUG::J2735::AuxiliaryBrakeStatus_Unavailable","10.91.0.164",635,1712337949,10,"Reliable",106,"10.91.0.164:36791",0,0,1712337961514567000,1712338073920524000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live",2.29999995231628,6.0
